KEY,EMG,IMU
12273,475,9.8
12274,477,9.81
12275,501,9.82
12276,500,9.81
12277,497,9.81
12278,500,9.83
12279,509,9.8
12280,511,9.82
12281,488,9.81
12282,507,9.82
12283,525,9.8
12284,477,9.82
12285,469,9.78
12286,505,9.79
12287,493,9.81
12288,498,9.82
12289,450,9.78
12290,480,9.8
12291,505,9.79
12292,505,9.82
12293,485,9.83
12294,484,9.8
12295,505,9.85
12296,484,9.76
12297,503,9.84
12298,487,9.85
12299,467,9.81
12300,497,9.81
12301,477,9.78
12302,469,9.82
12303,461,9.81
12304,490,9.82
12305,500,9.82
12306,495,9.82
12307,503,9.82
12308,499,9.81
12309,482,9.79
12310,503,9.78
12311,488,9.8
12312,481,9.82
12313,469,9.83
12314,495,9.78
12315,508,9.83
12316,508,9.79
12317,500,9.8
12318,486,9.84
12319,494,9.82
12320,456,9.8
12321,466,9.8
12322,457,9.82
12323,501,9.83
12324,485,9.81
12325,475,9.83
12326,487,9.81
12327,505,9.83
12328,511,9.83
12329,502,9.81
12330,456,9.8
12331,479,9.81
12332,478,9.83
12333,463,9.84
12334,463,9.79
12335,491,9.79
12336,477,9.82
12337,465,9.8
12338,466,9.85
12339,463,9.82
12340,492,9.82
12341,510,9.82
12342,498,9.75
12343,487,9.84
12344,497,9.83
12345,514,9.81
12346,510,9.82
12347,544,9.77
12348,530,9.8
12349,467,9.82
12350,485,9.83
12351,514,9.81
12352,494,9.83
12353,511,9.8
12354,476,9.8
12355,507,9.82
12356,466,9.83
12357,540,9.82
12358,487,9.8
12359,490,9.76
12360,482,9.83
12361,500,9.85
12362,500,9.82
12363,491,9.81
12364,489,9.8
12365,470,9.77
12366,464,9.82
12367,460,9.79
12368,497,9.81
12369,482,9.82
12370,467,9.82
12371,458,9.82
12372,522,9.82
12373,497,9.81
12374,544,9.81
12375,494,9.81
12376,500,9.82
12377,490,9.83
12378,509,9.82
12379,548,9.82
12380,517,9.8
12381,518,9.81
12382,489,9.84
12383,499,9.82
12384,474,9.81
12385,512,9.79
12386,484,9.79
12387,483,9.81
12388,500,9.82
12389,478,9.81
12390,484,9.81
12391,468,9.85
12392,460,9.81
12393,483,9.83
12394,495,9.83
12395,539,9.81
12396,502,9.81
12397,503,9.82
12398,501,9.81
12399,477,9.82
12400,495,9.85
12401,497,9.81
12402,552,9.81
12403,505,9.79
12404,502,9.78
12405,480,9.8
12406,496,9.81
12407,486,9.84
12408,528,9.81
12409,519,9.81
12410,513,9.84
12411,482,9.8
12412,455,9.82
12413,477,9.81
12414,491,9.81
12415,484,9.8
12416,496,9.8
12417,506,9.82
12418,493,9.81
12419,500,9.81
12420,509,9.81
12421,515,9.82
12422,493,9.83
12423,474,9.83
12424,470,9.8
12425,509,9.82
12426,500,9.81
12427,501,9.82
12428,488,9.79
12429,483,9.83
12430,474,9.81
12431,507,9.85
12432,502,9.82
12433,483,9.8
12434,466,9.83
12435,471,9.8
12436,504,9.81
12437,485,9.82
12438,494,9.81
12439,504,9.81
12440,479,9.83
12441,482,9.81
12442,445,9.84
12443,476,9.81
12444,497,9.77
12445,482,9.82
12446,500,9.84
12447,502,9.82
12448,479,9.8
12449,490,9.83
12450,502,9.79
12451,483,9.82
12452,486,9.81
12453,506,9.83
12454,480,9.81
12455,513,9.8
12456,501,9.83
12457,503,9.77
12458,487,9.83
12459,511,9.8
12460,508,9.8
12461,508,9.83
12462,496,9.83
12463,497,9.83
12464,509,9.83
12465,501,9.79
12466,489,9.82
12467,496,9.83
12468,508,9.83
12469,483,9.81
12470,493,9.79
12471,498,9.81
12472,508,9.81
12473,492,9.83
12474,494,9.84
12475,528,9.8
12476,478,9.82
12477,478,9.82
12478,474,9.83
12479,486,9.83
12480,481,9.83
12481,487,9.8
12482,504,9.85
12483,495,9.79
12484,497,9.8
12485,508,9.82
12486,507,9.78
12487,504,9.8
12488,473,9.82
12489,491,9.81
12490,486,9.8
12491,477,9.79
12492,518,9.84
12493,510,9.82
12494,507,9.82
12495,514,9.8
12496,498,9.82
12497,483,9.81
12498,484,9.81
12499,494,9.79
12500,502,9.83
12501,467,9.8
12502,485,9.81
12503,472,9.8
12504,478,9.81
12505,465,9.78
12506,476,9.8
12507,501,9.79
12508,511,9.81
12509,499,9.8
12510,478,9.8
12511,495,9.81
12512,491,9.8
12513,475,9.81
12514,494,9.8
12515,491,9.82
12516,480,9.84
12517,500,9.81
12518,487,9.75
12519,493,9.8
12520,504,9.79
12521,475,9.83
12522,485,9.84
12523,504,9.81
12524,494,9.84
12525,484,9.82
12526,469,9.81
12527,541,9.81
12528,509,9.8
12529,505,9.83
12530,476,9.8
12531,476,9.77
12532,480,9.84
12533,499,9.81
12534,494,9.84
12535,484,9.79
12536,494,9.82
12537,501,9.79
12538,485,9.81
12539,503,9.81
12540,504,9.84
12541,505,9.81
12542,478,9.84
12543,466,9.8
12544,512,9.79
12545,516,9.79
12546,506,9.82
12547,492,9.82
12548,500,9.78
12549,479,9.81
12550,491,9.81
12551,499,9.82
12552,505,9.84
12553,499,9.78
12554,490,9.82
12555,487,9.83
12556,502,9.81
12557,486,9.81
12558,501,9.83
12559,495,9.82
12560,511,9.81
12561,487,9.8
12562,490,9.81
12563,504,9.82
12564,501,9.82
12565,477,9.8
12566,488,9.81
12567,475,9.83
12568,479,9.84
12569,475,9.8
12570,500,9.81
12571,505,9.81
12572,512,9.82
12573,484,9.81
12574,466,9.81
12575,459,9.81
12576,488,9.8
12577,489,9.79
12578,479,9.84
12579,488,9.81
12580,483,9.8
12581,520,9.8
12582,517,9.82
12583,489,9.83
12584,469,9.83
12585,463,9.82
12586,507,9.82
12587,488,9.81
12588,485,9.81
12589,499,9.8
12590,473,9.81
12591,484,9.83
12592,470,9.81
12593,498,9.8
12594,471,9.81
12595,468,9.83
12596,495,9.81
12597,501,9.77
12598,475,9.84
12599,491,9.81
12600,508,9.79
12601,481,9.8
12602,496,9.81
12603,498,9.81
12604,492,9.8
12605,503,9.82
12606,495,9.81
12607,490,9.79
12608,476,9.83
12609,475,9.78
12610,461,9.81
12611,463,9.82
12612,503,9.78
12613,489,9.81
12614,475,9.8
12615,475,9.81
12616,467,9.79
12617,493,9.82
12618,503,9.79
12619,486,9.82
12620,506,9.81
12621,493,9.77
12622,488,9.8
12623,507,9.83
12624,509,9.8
12625,483,9.84
12626,501,9.83
12627,503,9.82
12628,480,9.82
12629,479,9.83
12630,473,9.81
12631,467,9.78
12632,487,9.83
12633,475,9.84
12634,466,9.83
12635,461,9.82
12636,488,9.78
12637,474,9.81
12638,475,9.79
12639,508,9.78
12640,504,9.83
12641,498,9.83
12642,486,9.83
12643,498,9.81
12644,509,9.8
12645,501,9.79
12646,477,9.79
12647,484,9.82
12648,473,9.82
12649,485,9.81
12650,472,9.81
12651,443,9.8
12652,503,9.77
12653,513,9.8
12654,506,9.81
12655,490,9.83
12656,505,9.81
12657,495,9.81
12658,510,9.84
12659,459,9.81
12660,483,9.84
12661,465,9.77
12662,499,9.82
12663,492,9.76
12664,514,9.82
12665,502,9.81
12666,485,9.83
12667,497,9.82
12668,490,9.83
12669,452,9.79
12670,453,9.82
12671,493,9.79
12672,471,9.81
12673,493,9.83
12674,501,9.81
12675,479,9.8
12676,489,9.81
12677,470,9.82
12678,485,9.84
12679,469,9.8
12680,497,9.8
12681,515,9.81
12682,480,9.82
12683,467,9.83
12684,481,9.81
12685,551,9.79
12686,514,9.82
12687,470,9.85
12688,475,9.79
12689,490,9.81
12690,488,9.81
12691,504,9.8
12692,496,9.8
12693,506,9.81
12694,467,9.83
12695,465,9.81
12696,467,9.81
12697,458,9.82
12698,498,9.82
12699,464,9.81
12700,476,9.83
12701,488,9.81
12702,509,9.85
12703,490,9.78
12704,499,9.82
12705,489,9.82
12706,486,9.8
12707,472,9.85
12708,470,9.8
12709,475,9.82
12710,468,9.8
12711,462,9.82
12712,466,9.79
12713,499,9.81
12714,481,9.82
12715,470,9.83
12716,478,9.84
12717,465,9.79
12718,457,9.78
12719,474,9.84
12720,521,9.82
12721,516,9.81
12722,490,9.8
12723,483,9.83
12724,478,9.85
12725,496,9.85
12726,501,9.81
12727,477,9.85
12728,489,9.81
12729,474,9.81
12730,459,9.82
12731,465,9.81
12732,497,9.79
12733,503,9.81
12734,485,9.82
12735,496,9.82
12736,473,9.83
12737,483,9.8
12738,503,9.77
12739,483,9.8
12740,469,9.82
12741,467,9.79
12742,481,9.83
12743,492,9.8
12744,481,9.81
12745,498,9.82
12746,504,9.8
12747,507,10.1
12748,509,9.78
12749,534,9.84
12750,503,9.83
12751,498,9.83
12752,489,9.85
12753,477,9.79
12754,465,9.75
12755,460,9.84
12756,545,9.8
12757,505,9.81
12758,488,9.81
12759,473,9.81
12760,499,9.79
12761,500,9.68
12762,517,9.76
12763,515,9.8
12764,509,9.82
12765,479,9.82
12766,490,9.84
12767,502,9.84
12768,491,9.78
12769,483,9.83
12770,478,9.77
12771,494,9.76
12772,486,9.86
12773,502,9.79
12774,493,9.82
12775,498,9.81
12776,518,9.78
12777,509,9.84
12778,478,9.79
12779,548,9.83
12780,532,9.83
12781,509,9.78
12782,501,9.82
12783,481,9.8
12784,518,9.82
12785,496,9.8
12786,499,9.82
12787,517,9.82
12788,516,9.82
12789,508,9.84
12790,485,9.85
12791,503,9.8
12792,495,9.8
12793,501,9.8
12794,505,9.81
12795,483,9.82
12796,499,9.79
12797,486,9.82
12798,478,9.8
12799,485,9.8
12800,532,9.82
12801,509,9.8
12802,493,9.81
12803,473,9.82
12804,463,9.82
12805,472,9.79
12806,502,9.81
12807,486,9.82
12808,463,9.87
12809,501,9.82
12810,476,9.81
12811,491,9.82
12812,496,9.8
12813,489,9.81
12814,496,9.82
12815,508,9.83
12816,504,9.81
12817,480,9.86
12818,492,9.8
12819,481,9.8
12820,491,9.82
12821,471,9.81
12822,462,9.81
12823,499,9.82
12824,491,9.82
12825,501,9.8
12826,509,9.84
12827,482,9.8
12828,497,9.8
12829,508,9.78
12830,489,9.8
12831,479,9.78
12832,481,9.81
12833,547,9.79
12834,514,9.8
12835,493,9.78
12836,474,9.82
12837,505,9.8
12838,512,9.82
12839,547,9.84
12840,519,9.83
12841,492,9.82
12842,497,9.81
12843,509,9.79
12844,510,9.81
12845,501,9.82
12846,483,9.78
12847,486,9.78
12848,511,9.83
12849,541,9.82
12850,523,9.8
12851,504,9.82
12852,511,9.85
12853,510,9.82
12854,527,9.83
12855,516,9.79
12856,495,9.83
12857,501,9.82
12858,509,9.83
12859,503,9.82
12860,512,9.81
12861,480,9.76
12862,485,9.82
12863,497,9.81
12864,503,9.79
12865,478,9.8
12866,500,9.8
12867,510,9.81
12868,496,9.8
12869,498,9.78
12870,503,9.81
12871,483,9.83
12872,497,9.79
12873,482,9.8
12874,492,9.82
12875,504,9.8
12876,470,9.84
12877,484,9.83
12878,496,9.84
12879,472,9.8
12880,489,9.8
12881,503,9.82
12882,506,9.78
12883,507,9.8
12884,492,9.81
12885,477,9.82
12886,499,9.8
12887,503,9.81
12888,482,9.79
12889,497,9.82
12890,473,9.8
12891,470,9.8
12892,474,9.79
12893,504,9.78
12894,501,9.78
12895,501,9.82
12896,481,9.81
12897,490,9.81
12898,481,9.81
12899,482,9.81
12900,493,9.82
12901,478,9.83
12902,483,9.78
12903,503,9.8
12904,488,9.83
12905,546,9.81
12906,500,9.79
12907,491,9.83
12908,449,9.82
12909,491,9.84
12910,508,9.8
12911,490,9.8
12912,518,9.81
12913,494,9.79
12914,482,9.78
12915,507,9.82
12916,486,9.79
12917,487,9.82
12918,502,9.86
12919,456,9.82
12920,478,9.81
12921,472,9.8
12922,485,9.81
12923,506,9.83
12924,482,9.8
12925,477,9.81
12926,486,9.81
12927,517,9.82
12928,516,9.82
12929,523,9.81
12930,522,9.84
12931,509,9.81
12932,515,9.78
12933,511,9.8
12934,548,9.81
12935,519,9.82
12936,501,9.85
12937,480,9.83
12938,511,9.83
12939,499,9.83
12940,552,9.78
12941,520,9.81
12942,499,9.81
12943,487,9.83
12944,520,9.82
12945,494,9.82
12946,474,9.82
12947,509,9.81
12948,492,9.81
12949,503,9.8
12950,505,9.71
12951,479,9.78
12952,489,9.85
12953,505,9.75
12954,489,9.81
12955,500,9.71
12956,501,9.81
12957,512,9.81
12958,485,9.8
12959,503,9.82
12960,506,9.81
12961,481,9.81
12962,489,9.83
12963,469,9.83
12964,493,9.81
12965,511,9.82
12966,547,9.82
12967,481,9.82
12968,503,9.78
12969,507,9.8
12970,492,9.81
12971,499,9.84
12972,485,9.83
12973,487,9.81
12974,475,9.8
12975,493,9.81
12976,492,9.82
12977,507,9.82
12978,480,9.83
12979,494,9.81
12980,527,9.81
12981,515,9.8
12982,492,9.81
12983,489,9.81
12984,497,9.76
12985,480,9.81
12986,553,9.83
12987,526,9.86
12988,493,9.82
12989,497,9.82
12990,517,9.82
12991,547,9.78
12992,513,9.78
12993,513,9.82
12994,485,9.83
12995,488,9.82
12996,510,9.8
12997,510,9.8
12998,523,9.79
0,493,9.8
1,494,9.81
1,487,9.81
2,509,9.8
4,524,9.82
5,582,9.8
5,507,9.81
5,553,9.81
7,511,9.81
9,489,9.79
10,504,9.8
11,491,9.81
12,522,9.8
12,521,9.81
14,524,9.8
14,497,9.81
16,515,9.8
17,520,9.81
17,534,9.81
18,535,9.81
19,503,9.81
21,505,9.81
22,491,9.82
23,506,9.81
24,510,9.81
25,461,9.81
26,492,9.82
27,490,9.8
28,484,9.82
29,501,9.81
30,507,9.81
31,494,9.8
32,505,9.82
33,487,9.8
34,499,9.8
35,482,9.8
36,492,9.8
37,473,9.81
38,470,9.82
39,455,9.8
40,497,9.81
41,512,9.8
42,483,9.8
43,510,9.82
44,504,9.81
45,493,9.8
46,519,9.8
47,503,9.8
48,489,9.81
49,509,9.81
50,509,9.8
51,494,9.81
52,507,9.8
53,490,9.81
54,502,9.8
55,478,9.81
56,503,9.81
57,492,9.81
58,501,9.81
59,483,9.81
60,485,9.8
61,473,9.82
62,526,9.81
63,518,9.82
64,500,9.8
65,514,9.81
66,518,9.81
67,519,9.8
68,497,9.81
69,536,9.81
70,498,9.8
71,511,9.8
72,522,9.8
73,493,9.81
74,507,9.81
75,484,9.81
76,472,9.81
77,467,9.81
78,480,9.81
79,472,9.8
80,462,9.8
81,459,9.81
82,493,9.8
83,475,9.82
84,473,9.8
85,469,9.81
86,493,9.8
87,478,9.8
88,459,9.8
89,465,9.79
90,490,9.8
91,479,9.81
92,492,9.8
93,471,9.82
94,495,9.81
95,479,9.81
96,500,9.81
97,455,9.8
98,499,9.81
99,506,9.8
100,459,9.82
101,494,9.8
102,512,9.81
103,484,9.81
104,478,9.81
105,471,9.8
106,466,9.8
107,469,9.8
108,466,9.8
109,494,9.81
110,479,9.81
111,481,9.81
112,478,9.8
113,511,9.82
114,495,9.81
115,481,9.81
116,474,9.8
117,458,9.81
118,463,9.8
119,485,9.81
120,475,9.81
121,565,9.8
122,515,9.81
123,503,9.81
124,483,9.8
125,502,9.8
126,487,9.81
127,502,9.8
128,489,9.81
129,500,9.81
130,510,9.81
131,479,9.81
132,482,9.8
133,455,9.81
134,451,9.81
135,481,9.81
136,470,9.81
137,466,9.81
138,463,9.81
139,488,9.8
140,505,9.8
141,511,9.8
142,492,9.8
143,505,9.8
144,511,9.81
145,488,9.8
146,512,9.79
147,511,9.8
148,486,9.8
149,503,9.81
150,490,9.81
151,505,9.8
152,477,9.8
153,488,9.8
154,474,9.81
155,466,9.8
156,455,9.8
157,460,9.81
158,497,9.8
159,482,9.81
160,469,9.81
161,463,9.82
162,491,9.81
163,478,9.8
164,484,9.81
165,471,9.81
166,491,9.81
167,510,9.81
168,497,9.81
169,493,9.81
170,484,9.81
171,492,9.81
172,472,9.81
173,499,9.82
174,490,9.81
175,494,9.81
176,477,9.8
177,496,9.8
178,476,9.8
179,490,9.8
180,536,9.8
181,520,9.82
182,498,9.81
183,505,9.8
184,510,9.81
185,497,9.8
186,567,9.81
187,522,9.8
188,490,9.81
189,483,9.81
190,490,9.82
191,488,9.82
192,504,9.81
193,499,9.8
194,489,9.81
195,495,9.81
196,485,9.8
197,501,9.8
198,485,9.81
199,494,9.81
200,480,9.8
201,469,9.81
202,490,9.81
203,508,9.81
204,487,9.8
205,511,9.8
206,516,9.81
207,496,9.81
208,515,9.81
209,491,9.82
210,496,9.8
211,473,9.8
212,528,9.81
213,497,9.8
214,505,9.81
215,507,9.8
216,484,9.8
217,509,9.81
218,504,9.81
219,520,9.81
220,492,9.81
221,507,9.8
222,490,9.81
223,504,9.82
224,525,9.81
225,485,9.8
226,489,9.81
227,477,9.8
228,468,9.8
229,472,9.81
230,509,9.81
231,502,9.8
232,509,9.8
233,492,9.81
234,503,9.81
235,459,9.8
236,488,9.81
237,508,9.8
238,494,9.81
239,496,9.81
240,480,9.81
241,499,9.82
242,478,9.81
243,497,9.81
244,483,9.81
245,488,9.8
246,487,9.81
247,504,9.8
248,480,9.81
249,482,9.8
250,473,9.81
251,507,9.81
252,509,9.81
253,486,9.8
254,502,9.81
255,510,9.81
256,483,9.81
257,513,9.8
258,505,9.8
259,479,9.81
260,490,9.8
261,479,9.81
262,498,9.8
263,459,9.81
264,491,9.81
265,511,9.8
266,491,9.81
267,503,9.8
268,487,9.8
269,471,9.8
270,472,9.81
271,465,9.81
272,486,9.82
273,492,9.81
274,478,9.81
275,461,9.81
276,455,9.81
277,477,9.81
278,473,9.81
279,496,9.8
280,476,9.82
281,490,9.81
282,506,9.81
283,479,9.81
284,493,9.8
285,478,9.81
286,530,9.82
287,521,9.81
288,499,9.81
289,486,9.81
290,473,9.8
291,472,9.81
292,486,9.8
293,514,9.81
294,482,9.8
295,498,9.81
296,511,9.81
297,496,9.81
298,481,9.81
299,498,9.81
300,512,9.8
301,492,9.8
302,496,9.8
303,447,9.81
304,480,9.8
305,467,9.81
306,500,9.82
307,516,9.8
308,494,9.81
309,486,9.79
310,472,9.8
311,456,9.81
312,486,9.8
313,445,9.81
314,449,9.8
315,494,9.81
316,503,9.81
317,484,9.81
318,505,9.81
319,491,9.8
320,487,9.81
321,481,9.79
322,503,9.82
323,504,9.81
324,487,9.81
325,490,9.81
326,480,9.82
327,484,9.81
328,474,9.81
329,499,9.81
330,485,9.81
331,493,9.82
332,483,9.82
333,490,9.8
334,484,9.81
335,471,9.83
336,464,9.79
337,464,9.82
338,568,9.75
339,531,9.86
340,515,9.77
341,516,9.81
342,482,9.79
343,473,9.8
344,486,9.79
345,509,9.81
346,496,9.81
347,515,9.8
348,520,9.81
349,488,9.81
350,497,9.81
351,513,9.81
352,488,9.81
353,500,9.8
354,517,9.83
355,497,9.81
356,495,9.81
357,480,9.82
358,468,9.8
359,470,9.82
360,492,9.81
361,473,9.8
362,489,9.82
363,479,9.8
364,499,9.81
365,518,9.81
366,503,9.81
367,500,9.81
368,508,9.81
369,496,9.8
370,522,9.81
371,471,9.82
372,494,9.82
373,474,9.81
374,440,9.8
375,450,9.81
376,490,9.81
377,483,9.82
378,496,9.81
379,473,9.8
380,488,9.8
381,476,9.81
382,488,9.79
383,476,9.8
384,505,9.81
385,510,9.82
386,498,9.8
387,471,9.81
388,465,9.81
389,486,9.81
390,475,9.8
391,498,9.8
392,512,9.81
393,482,9.81
394,504,9.8
395,487,9.8
396,501,9.8
397,483,9.8
398,467,9.8
399,477,9.82
400,501,9.82
401,485,9.8
402,475,9.81
403,470,9.81
404,466,9.81
405,495,9.81
406,566,9.81
407,498,9.8
408,489,9.81
409,480,9.81
410,509,9.81
411,507,9.81
412,490,9.81
413,507,9.81
414,508,9.82
415,493,9.8
416,503,9.8
417,507,9.8
418,489,9.81
419,497,9.81
420,486,9.81
421,492,9.81
422,477,9.81
423,491,9.81
424,485,9.8
425,482,9.81
426,477,9.81
427,499,9.81
428,504,9.81
429,494,9.81
430,493,9.81
431,477,9.8
432,492,9.8
433,483,9.81
434,492,9.8
435,510,9.83
436,491,9.81
437,509,9.8
438,505,9.81
439,489,9.82
440,492,9.81
441,509,9.82
442,489,9.81
443,486,9.81
444,452,9.81
445,476,9.82
446,479,9.81
447,560,9.81
448,509,9.81
449,511,9.81
450,527,9.8
451,507,9.81
452,490,9.8
453,500,9.81
454,509,9.81
455,485,9.81
456,504,9.8
457,498,9.81
458,449,9.81
459,448,9.8
460,454,9.8
461,507,9.81
462,503,9.81
463,483,9.8
464,501,9.81
465,484,9.81
466,495,9.81
467,487,9.82
468,506,9.81
469,479,9.81
470,492,9.8
471,479,9.81
472,497,9.8
473,486,9.81
474,490,9.81
475,472,9.8
476,497,9.82
477,508,9.8
478,495,9.8
479,504,9.81
480,486,9.8
481,478,9.81
482,486,9.79
483,564,9.81
484,533,9.81
485,503,9.8
486,508,9.81
487,491,9.8
488,500,9.8
489,478,9.8
490,513,9.81
491,498,9.81
492,484,9.8
493,506,9.8
494,490,9.81
495,496,9.81
496,485,9.8
497,504,9.81
498,488,9.81
499,505,9.8
500,492,9.81
501,478,9.8
502,476,9.82
503,465,9.81
504,482,9.81
505,480,9.8
506,496,9.8
507,487,9.81
508,473,9.81
509,467,9.82
510,465,9.8
511,467,9.82
512,503,9.8
513,513,9.8
514,490,9.8
515,466,9.81
516,463,9.81
517,488,9.81
518,476,9.8
519,482,9.82
520,514,9.81
521,516,9.8
522,488,9.81
523,486,9.81
524,470,9.81
525,479,9.82
526,500,9.8
527,475,9.8
528,487,9.81
529,469,9.8
530,489,9.8
531,560,9.8
532,526,9.8
533,498,9.81
534,507,9.8
535,486,9.8
536,501,9.81
537,492,9.81
538,576,9.81
539,524,9.81
540,479,9.81
541,510,9.8
542,483,9.8
543,492,9.81
544,509,9.81
545,567,9.81
546,540,9.81
547,498,9.81
548,503,9.8
549,487,9.81
550,484,9.81
551,478,9.8
552,512,9.81
553,486,9.8
554,479,9.8
555,476,9.81
556,493,9.82
557,480,9.81
558,500,9.81
559,483,9.82
560,503,9.81
561,510,9.81
562,493,9.81
563,491,9.81
564,483,9.81
565,515,9.8
566,482,9.81
567,533,9.81
568,520,9.8
569,494,9.8
570,506,9.82
571,485,9.8
572,504,9.81
573,497,9.8
574,484,9.81
575,471,9.81
576,500,9.8
577,507,9.81
578,490,9.81
579,504,9.81
580,498,9.81
581,476,9.81
582,467,9.81
583,455,9.81
584,484,9.81
585,481,9.81
586,492,9.81
587,464,9.8
588,495,9.82
589,473,9.81
590,493,9.8
591,496,9.8
592,483,9.81
593,497,9.81
594,474,9.81
595,503,9.8
596,497,9.8
597,481,9.81
598,482,9.8
599,450,9.81
600,498,9.82
601,478,9.8
602,533,9.8
603,503,9.81
604,504,9.81
605,483,9.81
606,496,9.8
607,484,9.8
608,536,9.8
609,528,9.81
610,495,9.81
611,504,9.81
612,493,9.81
613,497,9.8
614,482,9.81
615,516,9.81
616,506,9.8
617,487,9.8
618,498,9.81
619,478,9.81
620,495,9.82
621,516,9.81
622,510,9.8
623,487,9.81
624,478,9.8
625,476,9.81
626,505,9.81
627,484,9.8
628,500,9.81
629,509,9.81
630,486,9.81
631,477,9.8
632,506,9.81
633,487,9.82
634,507,9.82
635,509,9.81
636,495,9.8
637,502,9.81
638,507,9.81
639,485,9.81
640,494,9.8
641,490,9.8
642,486,9.81
643,473,9.81
644,496,9.8
645,482,9.81
646,484,9.81
647,477,9.8
648,498,9.81
649,474,9.8
650,483,9.81
651,477,9.8
652,484,9.82
653,474,9.82
654,482,9.82
655,482,9.81
656,497,9.81
657,512,9.81
658,485,9.81
659,479,9.81
660,469,9.82
661,484,9.81
662,469,9.82
663,496,9.8
664,469,9.82
665,485,9.81
666,471,9.81
667,480,9.82
668,472,9.81
669,496,9.83
670,510,9.8
671,488,9.81
672,496,9.81
673,487,9.81
674,505,9.81
675,476,9.81
676,493,9.8
677,485,9.8
678,494,9.8
679,474,9.81
680,490,9.8
681,449,9.8
682,483,9.81
683,467,9.82
684,476,9.8
685,476,9.8
686,463,9.81
687,515,9.8
688,494,9.81
689,499,9.81
690,477,9.81
691,491,9.81
692,472,9.81
693,502,9.81
694,478,9.81
695,470,9.81
696,501,9.81
697,481,9.81
698,494,9.81
699,484,9.81
700,473,9.81
701,466,9.82
702,454,9.8
703,481,9.8
704,469,9.81
705,487,9.81
706,469,9.8
707,484,9.8
708,518,9.81
709,528,9.81
710,501,9.81
711,507,9.81
712,482,9.81
713,571,9.81
714,527,9.81
715,497,9.81
716,513,9.81
717,488,9.82
718,501,9.8
719,477,9.8
720,523,9.8
721,497,9.81
722,506,9.81
723,478,9.82
724,476,9.81
725,508,9.81
726,511,9.81
727,478,9.8
728,502,9.8
729,485,9.8
730,501,9.82
731,521,9.81
732,511,9.81
733,488,9.8
734,495,9.8
735,478,9.8
736,487,9.81
737,476,9.82
738,493,9.8
739,506,9.82
740,488,9.81
741,493,9.81
742,468,9.81
743,490,9.8
744,474,9.8
745,508,9.8
746,506,9.8
747,485,9.8
748,470,9.81
749,475,9.81
750,470,9.81
751,522,9.81
752,501,9.81
753,506,9.81
754,511,9.81
755,482,9.8
756,515,9.8
757,499,9.8
758,476,9.81
759,495,9.82
760,477,9.81
761,488,9.8
762,458,9.81
763,490,9.8
764,473,9.8
765,482,9.81
766,473,9.8
767,497,9.8
768,501,9.81
769,484,9.81
770,516,9.81
771,509,9.82
772,477,9.81
773,497,9.8
774,485,9.81
775,498,9.82
776,483,9.8
777,494,9.81
778,478,9.8
779,466,9.81
780,457,9.82
781,494,9.81
782,510,9.8
783,454,9.8
784,491,9.81
785,491,9.81
786,468,9.82
787,507,9.81
788,476,9.8
789,467,9.81
790,472,9.82
791,501,9.81
792,495,9.81
793,481,9.81
794,481,9.81
795,467,9.81
796,467,9.8
797,497,9.81
798,480,9.81
799,475,9.8
800,462,9.81
801,470,9.81
802,452,9.82
803,460,9.82
804,487,9.81
805,471,9.8
806,496,9.81
807,497,9.81
808,484,9.81
809,505,9.8
810,501,9.79
811,481,9.81
812,499,9.8
813,498,9.82
814,486,9.81
815,483,9.81
816,472,9.8
817,491,9.81
818,468,9.81
819,552,9.8
820,513,9.81
821,485,9.81
822,479,9.82
823,494,9.8
824,480,9.8
825,496,9.81
826,490,9.8
827,506,9.81
828,494,9.81
829,474,9.81
830,461,9.8
831,490,9.8
832,511,9.81
833,486,9.82
834,496,9.82
835,507,9.81
836,497,9.8
837,492,9.8
838,506,9.8
839,462,9.81
840,481,9.81
841,465,9.81
842,488,9.81
843,480,9.81
844,502,9.81
845,478,9.81
846,489,9.8
847,468,9.81
848,512,9.82
849,490,9.81
850,483,9.81
851,504,9.82
852,483,9.81
853,490,9.8
854,474,9.81
855,494,9.8
856,507,9.79
857,525,9.8
858,516,9.8
859,495,9.81
860,558,9.81
861,524,9.81
862,486,9.81
863,472,9.81
864,467,9.81
865,490,9.81
866,498,9.81
867,491,9.82
868,517,9.81
869,508,9.81
870,521,9.79
871,498,9.8
872,495,9.82
873,483,9.79
874,506,9.81
875,518,9.82
876,518,9.81
877,499,9.81
878,492,9.82
879,479,9.81
880,486,9.81
881,462,9.81
882,485,9.82
883,475,9.81
884,499,9.81
885,509,9.8
886,518,9.81
887,506,9.8
888,483,9.79
889,473,9.81
890,493,9.81
